FAC_NO,FAC_NAME,Year,Gross_Outpatient_Percentage,Gross_Inpatient_Percentage,TYPE_CARE,HSA name,DSH hosp,lic bed size,TEACH_RURL,DAY_TOT,adj pat days,DIS_TOT,county name,COUNTY,OSHPD_ID,HOSPITAL,FY_Score,CY_Score
106231396,adventist health ukiah valley,2021,66.77218995277548,33.22781004722452,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,14910,44872.05139,3415,Mendocino,MENDOCINO,231396,adventist health ukiah valley,1.3187474690926042,
106184008,banner lassen medical center,2021,68.91639865225176,31.083601347748253,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3473,11173.09401,884,Lassen,LASSEN,184008,banner lassen medical center,1.0642684063373715,
106364430,barstow community hospital,2021,56.748803438156244,43.251196561843756,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,8961,20718.50194,2166,San Bernardino,SAN BERNARDINO,361105,barstow community hospital,,
106364430,barstow community hospital,2021,56.748803438156244,43.251196561843756,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,8961,20718.50194,2166,San Bernardino,SAN BERNARDINO,364430,barstow community hospital,1.3642951971688573,
106090793,barton memorial hospital,2021,71.18548857872118,28.814511421278823,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,19417,67386.18509,1581,El Dorado,EL DORADO,90793,barton memorial hospital,1.4102722577209785,
106361110,bear valley community hospital,2021,91.24323895032616,8.756761049673848,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,5680,64864.16573182107,186,San Bernardino,SAN BERNARDINO,361110,bear valley community hospital,0.9816521428571429,
106190045,catalina island medical center,2021,89.69610967454375,10.303890325456248,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,2141,20778.55967,12,Los Angeles,LOS ANGELES,190045,catalina island medical center,0.9756941176470586,
106100697,coalinga regional medical center,2021,69.94695950787684,30.053040492123163,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,6088,20257.51771,263,Fresno,FRESNO,100697,coalinga regional medical center,1.0844238219895288,
106361458,colorado river medical center,2021,85.41760564746039,14.582394352539612,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,737,5054.039701,315,San Bernardino,SAN BERNARDINO,361458,colorado river medical center,1.048263742690059,
106060870,colusa medical center,2021,57.62371896802446,42.376281031975545,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,8712,20558.67053,1025,Colusa,COLUSA,60870,colusa medical center,1.2210929922135711,
106320859,eastern plumas health care,2021,70.08416109002349,29.915838909976504,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,19999,66850.87475,162,Plumas,,,,,
106474007,fairchild medical center,2021,69.08372526746439,30.916274732535616,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4953,16020.68827,1330,Siskiyou,SISKIYOU,474007,fairchild medical center,1.3297110963455148,
106270777,george l mee memorial hospital,2021,79.25419113762648,20.745808862373515,GENERAL ACUTE,08 - mid-coast,DSH,50-99,Rural,13452,64842.01262,497,Monterey,MONTEREY,270777,george l mee memorial hospital,1.239741213389122,
106110889,glenn medical center,2021,65.97296793467112,34.02703206532889,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,9231,27128.431249241185,111,Glenn,GLENN,110889,glenn medical center,1.108036421052631,
106350784,hazel hawkins memorial hospital,2021,64.01625118146926,35.983748818530756,GENERAL ACUTE,08 - mid-coast,DSH,100-149,Rural,33610,93403.27538,1952,San Benito,SAN BENITO,350784,hazel hawkins memorial hospital,1.1480648974668284,
106490964,healdsburg hospital,2021,70.91360199278265,29.08639800721735,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,4090,14061.5555,294,Sonoma,SONOMA,490964,healdsburg hospital,1.3168228723404254,
106362041,hidesert medical center,2021,53.70404732923721,46.29595267076279,GENERAL ACUTE,12 - inland counties,DSH,150-199,Rural,42359,91496.11911269928,1930,San Bernardino,SAN BERNARDINO,362041,hidesert medical center,1.2740692748091593,
106121031,jerold phelps community hospital,2021,77.99334994672786,22.00665005327214,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,3838,17440.18281,71,Humboldt,HUMBOLDT,121031,jerold phelps community hospital,1.1101766666666666,
106220733,john c fremont healthcare district,2021,71.93452063983212,28.065479360167895,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,7913,28194.77942,340,Mariposa,MARIPOSA,220733,john c fremont healthcare district,1.0663145205479452,
106150737,kern valley hospital district,2021,63.58099852183472,36.419001478165285,GENERAL ACUTE,09 - central,DSH,100-149,Rural,20171,55385.92268,411,Kern,,,,,
106420491,lompoc valley medical center,2021,61.51895454474965,38.48104545525036,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,150-199,Rural,36902,95896.56301,2657,Santa Barbara,SANTA BARBARA,420491,lompoc valley medical center,1.3607567997174148,
106260011,mammoth hospital,2021,68.57076478175456,31.429235218245427,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,1687,5367.613906,702,Mono,MONO,260011,mammoth hospital,1.4281936227951153,
106050932,mark twain medical center,2021,67.62857923974074,32.37142076025926,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,3335,10302.29728,880,Calaveras,CALAVERAS,50932,mark twain medical center,1.4712052338530068,
106090933,marshall medical center,2021,56.94684085903723,43.05315914096277,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,18941,43994.44867212696,4681,El Dorado,EL DORADO,90933,marshall medical center,1.428003526550465,
106450936,mayers memorial hospital,2021,51.270977690734284,48.729022309265716,GENERAL ACUTE,01 - northern california,DSH,100-149,Rural,29689,60926.7303,316,Shasta,SHASTA,450936,mayers memorial hospital,1.0944936363636357,
106240924,memorial hospital los banos,2021,66.75711940055497,33.24288059944503,GENERAL ACUTE,06 - north san joaquin,DSH,Jan-49,Rural,5732,17242.789724112215,1242,Merced,MERCED,240924,memorial hospital los banos,1.178920822510822,
106470871,mercy medical center  mt shasta,2021,74.47319630940983,25.526803690590178,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,2981,11677.921122176655,849,Siskiyou,,,,,
106254005,modoc medical center,2021,72.05675844223678,27.943241557763205,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,8779,31417.25695,150,Modoc,MODOC,250956,modoc medical center,0.9715621212121214,
106254005,modoc medical center,2021,72.05675844223678,27.943241557763205,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,8779,31417.25695,150,Modoc,MODOC,254005,modoc medical center,1.1035023121387284,
106361266,mountains community hospital,2021,76.02092153630666,23.97907846369334,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,8052,33579.27208,270,San Bernardino,SAN BERNARDINO,361266,mountains community hospital,1.241306785714286,
106141273,northern inyo hospital,2021,80.01844835924143,19.98155164075856,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,2662,13322.28872,878,Inyo,INYO,141273,northern inyo hospital,1.2017413223140487,
106500967,oak valley hospital district,2021,70.75417508350755,29.24582491649246,GENERAL ACUTE,06 - north san joaquin,DSH,100-149,Rural,32731,111916.82947381036,752,Stanislaus,STANISLAUS,500967,oak valley hospital district,1.4263674232309738,
106560501,ojai valley community hospital,2021,53.54349858552627,46.45650141447372,GENERAL ACUTE,10 - santa barbara / ventura,DSH,100-149,Rural,25218,54283.03732,582,Ventura,,,,,
106040802,orchard hospital,2021,75.40981761583907,24.59018238416092,GENERAL ACUTE,01 - northern california,Non-DSH,100-149,Rural,23648,96168.46117917451,436,Butte,BUTTE,40802,orchard hospital,1.2093314868804659,
106331288,palo verde hospital,2021,79.94649617853256,20.05350382146744,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,1298,6472.684332652532,396,Riverside,RIVERSIDE,331288,palo verde hospital,1.0014142212189616,
106320986,plumas district hospital,2021,78.25774420982299,21.742255790177005,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,1074,4939.689839,347,Plumas,PLUMAS,320986,plumas district hospital,1.109051409978308,
106121051,providence redwood memorial hospital,2021,68.90308738811119,31.09691261,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4713,15155.8454,865,Humboldt,HUMBOLDT,121051,providence redwood memorial hospital,1.3449989177489172,
106150782,ridgecrest regional hospital,2021,69.59206921724619,30.407930782753805,GENERAL ACUTE,09 - central,Non-DSH,150-199,Rural,27907,91775.39964615995,1887,Kern,KERN,150782,ridgecrest regional hospital,1.2276964001870034,
106331326,san gorgonio memorial hospital,2021,56.112776883232776,43.887223116767224,GENERAL ACUTE,12 - inland counties,DSH,50-99,Rural,11033,25139.43516,2695,Riverside,RIVERSIDE,331326,san gorgonio memorial hospital,1.4494137434094905,
106420522,santa ynez valley cottage hospital,2021,92.60226042932103,7.397739570678967,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,Jan-49,Rural,378,5109.668925,138,Santa Barbara,SANTA BARBARA,420522,santa ynez valley cottage hospital,1.1127753846153843,
106321016,seneca healthcare district,2021,80.56154097047953,19.438459029520473,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4391,22589.23916413101,71,Plumas,,,,,
106291023,sierra nevada memorial hospital,2021,52.938379246888424,47.06162075311157,GENERAL ACUTE,02 - golden empire,DSH,100-149,Rural,16655,35389.7714,4212,Nevada,NEVADA,291023,sierra nevada memorial hospital,1.3923401676337832,
106491338,sonoma specialty hospital,2021,0,100,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,11494,11494,352,Sonoma,SONOMA,491338,sonoma specialty hospital,2.2238287037037034,
106141338,southern inyo hospital,2021,54.803431100409625,45.196568899590375,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,10966,24262.90373,90,Inyo,INYO,141338,southern inyo hospital,1.0494164383561642,
106521041,st elizabeth community hospital,2021,64.29137803404673,35.70862196595327,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,11778,32983.63071,3169,Tehama,TEHAMA,521041,st elizabeth community hospital,1.4130451082488347,
106361343,st mary medical center  apple valley,2021,44.016549652155895,55.98345035,GENERAL ACUTE,12 - inland counties,Non-DSH,200-299,Rural,58907,105222.1677,11472,San Bernardino,,,,,
106250955,surprise valley community hospital,2021,40.62433306460933,59.37566693539067,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,7292,12281.12521,40,Modoc,MODOC,250955,surprise valley community hospital,1.128968181818182,
106034002,sutter amador hospital,2021,57.38705863960819,42.61294136,GENERAL ACUTE,06 - north san joaquin,DSH,50-99,Rural,9739,22854.55941,2091,Amador,AMADOR,34002,sutter amador hospital,1.4402950724637686,
106084001,sutter coast hospital,2021,62.788231570448794,37.211768429551206,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,9005,24199.33365179389,1800,Del Norte,DEL NORTE,84001,sutter coast hospital,1.496373076923077,
106171395,sutter lakeside hospital,2021,72.19852162614018,27.80147837385983,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6385,22966.40457,1542,Lake,LAKE,171395,sutter lakeside hospital,1.2984772492244052,
106291053,tahoe forest hospital,2021,79.68703885557795,20.312961144422047,GENERAL ACUTE,02 - golden empire,Non-DSH,50-99,Rural,14339,70590.39742,1482,Nevada,NEVADA,291053,tahoe forest hospital,1.3075259402654864,
106400548,tenet health central coast twin cities community hospital,2021,49.202838477342986,50.79716152265702,GENERAL ACUTE,08 - mid-coast,Non-DSH,100-149,Rural,15726,30958.42273,3721,San Luis Obispo,,,,,
106531059,trinity hospital,2021,58.242324158697656,41.75767584130235,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,7343,17584.79094,266,Trinity,TRINITY,531059,trinity hospital,1.1482468401486987,
106361370,victor valley global medical center,2021,37.13302595810538,62.86697404189462,GENERAL ACUTE,12 - inland counties,DSH,100-149,Rural,20832,33136.63543932866,5445,San Bernardino,SAN BERNARDINO,361370,victor valley global medical center,1.214857410114002,
106361105,barstow community hospital,2009,51.538992905973124,48.46100709402687,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,7725,15940.650975353245,2734,,SAN BERNARDINO,361105,barstow community hospital,0.991048314,
106361105,barstow community hospital,2009,51.538992905973124,48.46100709402687,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,7725,15940.650975353245,2734,,SAN BERNARDINO,364430,barstow community hospital,,
106090793,barton memorial hospital,2009,52.76358485002183,47.23641514997817,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,26308,55694.31955509468,2633,,EL DORADO,90793,barton memorial hospital,1.096895393,
106361110,bear valley community hospital,2009,75.47035017036009,24.52964982963991,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,8248,33624.61371149985,448,,SAN BERNARDINO,361110,bear valley community hospital,0.921034179,
106040802,biggsgridley memorial hospital,2009,49.94616537129023,50.05383462870977,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,10021,20020.444136466172,746,,,,,,
106190045,catalina island medical center,2009,75.52144311167608,24.47855688832392,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,2217,9056.906459455098,30,,LOS ANGELES,190045,catalina island medical center,0.772551118,
106100697,coalinga regional medical center,2009,34.65436893882601,65.34563106117399,GENERAL ACUTE,09 - central,DSH,100-149,Rural,35854,54868.243550108054,1253,,FRESNO,100697,coalinga regional medical center,0.875769473,
106361458,colorado river medical center,2009,63.37992183495059,36.620078165049414,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,1972,5385.024005,580,,SAN BERNARDINO,361458,colorado river medical center,0.8441934,
106060870,colusa regional medical center,2009,54.49277905776007,45.50722094223993,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,4743,10422.52174884521,1215,,,,,,
106160702,corcoran district hospital,2009,84.64086574356642,15.35913425643358,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,1341,8730.960857629632,287,,KINGS,160702,corcoran district hospital,0.814877691,
106320859,eastern plumas health care,2009,62.009913826647214,37.990086173352786,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,20683,54443.151051622466,532,,,,,,
106474007,fairchild medical center,2009,60.78715484934051,39.21284515065949,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4977,12692.269537897319,1719,,SISKIYOU,474007,fairchild medical center,0.976848819,
106370705,fallbrook hospital district,2009,40.56265770362556,59.43734229637444,GENERAL ACUTE,14 - san diego / imperial,Non-DSH,100-149,Rural,33246,55934.533267359664,2845,,SAN DIEGO,370705,fallbrook hospital district,0.992897815,
106230949,frank r howard memorial hospital,2009,42.252544619648866,57.747455380351134,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,5536,9586.569596075487,1435,,MENDOCINO,230949,frank r howard memorial hospital,1.355667857,
106270777,george l mee memorial hospital,2009,50.26400532663289,49.73599467336711,GENERAL ACUTE,08 - mid-coast,DSH,100-149,Rural,30496,61315.75371172813,1907,,MONTEREY,270777,george l mee memorial hospital,0.912267646,
106110889,glenn medical center,2009,80.68308722781526,19.31691277218474,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,1277,6610.787215640419,319,,GLENN,110889,glenn medical center,0.809370052,
106160725,hanford community hospital,2009,56.62806522452506,43.37193477547494,GENERAL ACUTE,09 - central,Non-DSH,100-149,Rural,33646,77575.51092469465,9515,,,,,,
106350784,hazel hawkins memorial hospital,2009,52.30526547077899,47.69473452922101,GENERAL ACUTE,08 - mid-coast,DSH,150-199,Rural,41152,86282.06113,2590,,SAN BENITO,350784,hazel hawkins memorial hospital,0.917629525,
106490964,healdsburg district hospital,2009,58.35225651822149,41.64774348177851,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,9478,22757.53548123625,974,,,,,,
106362041,hidesert medical center,2009,42.15318015368671,57.84681984631329,GENERAL ACUTE,12 - inland counties,DSH,150-199,Rural,52928,91496.81891004286,3993,,SAN BERNARDINO,362041,hidesert medical center,1.018033379,
106121031,jerold phelps community hospital,2009,70.57053583110249,29.42946416889751,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,3204,10887.048373059211,98,,HUMBOLDT,121031,jerold phelps community hospital,0.889820371,
106220733,john c fremont healthcare district,2009,73.36052693546546,26.639473064534535,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,10678,40083.37542612941,378,,MARIPOSA,220733,john c fremont healthcare district,0.896219507,
106150737,kern valley healthcare district,2009,53.57674216902149,46.42325783,GENERAL ACUTE,09 - central,DSH,100-149,Rural,26173,56379.067783852544,1066,,KERN,150737,kern valley healthcare district,1.007209067,
106100745,kingsburg medical hospital,2009,32.90098061540133,67.09901938459866,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,7853,11703.598759004384,399,,,,,,
106420491,lompoc valley medical center,2009,51.39396304564454,48.60603695435546,GENERAL ACUTE,10 - santa barbara / ventura,DSH,150-199,Rural,46200,95049.92156300481,2654,,SANTA BARBARA,420491,lompoc valley medical center,0.969726115,
106260011,mammoth hospital,2009,64.88628714265093,35.113712857349064,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,1760,5012.2868155528695,702,,MONO,260011,mammoth hospital,1.068899116,
106050932,mark twain st josephs hospital,2009,58.53190506,41.46809494,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,5823,14042.120837081142,1573,,,,,,
106090933,marshall medical center,2009,50.56698358747911,49.433016412520885,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,26555,53719.15761400691,5618,,EL DORADO,90933,marshall medical center,1.195067641,
106450936,mayers memorial hospital,2009,54.266370410319276,45.73362958968072,GENERAL ACUTE,01 - northern california,DSH,100-149,Rural,30737,67208.74830134946,555,,SHASTA,450936,mayers memorial hospital,0.915754312,
106240924,memorial hospital los banos,2009,64.65044116795347,35.349558832046526,GENERAL ACUTE,06 - north san joaquin,DSH,Jan-49,Rural,5735,16223.68196233576,1776,,MERCED,240924,memorial hospital los banos,0.717421556,
106231013,mendocino coast district hosptial,2009,66.36162803,33.63837197,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,5809,17268.96892,1130,,,,,,
106470871,mercy hospital of mt shasta,2009,53.393584047441855,46.60641595255815,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,15701,33688.49477,1541,,,,,,
106250956,modoc medical center,2009,63.453709603158735,36.54629039684127,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,15653,42830.61243707762,233,,MODOC,250956,modoc medical center,0.98648146,
106250956,modoc medical center,2009,63.453709603158735,36.54629039684127,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,15653,42830.61243707762,233,,MODOC,254005,modoc medical center,,
106361266,mountains community hospital,2009,66.54317980020319,33.45682019979681,GENERAL ACUTE,12 - inland counties,DSH,Jan-49,Rural,8136,24317.911718488453,520,,SAN BERNARDINO,361266,mountains community hospital,0.728613419,
106141273,northern inyo hospital,2009,62.99561527103007,37.004384728969924,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,3391,9163.7789,1124,,INYO,141273,northern inyo hospital,0.905819467,
106500967,oak valley district hospital,2009,62.00214463144608,37.99785536855392,GENERAL ACUTE,06 - north san joaquin,DSH,150-199,Rural,42141,110903.62756334622,2179,,,,,,
106560501,ojai valley community hospital,2009,46.62880346262104,53.37119653737895,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,100-149,Rural,23270,43600.29662011168,1091,,,,,,
106491338,palm drive hospital,2009,47.218657782206805,52.781342217793195,GENERAL ACUTE,03 - north bay,Non-DSH,Jan-49,Rural,5219,9887.963777928739,1293,,,,,,
106331288,palo verde hospital,2009,52.61549368360715,47.38450631639285,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,5703,12035.579651121163,1513,,RIVERSIDE,331288,palo verde hospital,0.848945035,
106130760,pioneers memorial hospital,2009,51.83724231,48.16275768774841,GENERAL ACUTE,14 - san diego / imperial,DSH,100-149,Rural,19670,40840.684679074424,5511,,,,,,
106320986,plumas district hospital,2009,76.87418822540961,23.12581177459039,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,1495,6464.637931727177,571,,PLUMAS,320986,plumas district hospital,0.896675302,
106121051,redwood memorial hospital,2009,52.71778687851304,47.28221312148696,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6364,13459.606858182235,1705,,,,,,
106150782,ridgecrest regional hospital,2009,51.019804221982504,48.980195778017496,GENERAL ACUTE,09 - central,Non-DSH,50-99,Rural,10366,21163.65570889021,2691,,KERN,150782,ridgecrest regional hospital,0.980705218,
106331326,san gorgonio memorial hospital,2009,42.438250412119736,57.56174958788027,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,15933,27679.839674912735,4054,,RIVERSIDE,331326,san gorgonio memorial hospital,1.0092966,
106420522,santa ynez valley cottage hospital,2009,80.76433800630866,19.235661993691334,GENERAL ACUTE,10 - santa barbara / ventura,Non-DSH,Jan-49,Rural,889,4621.624149413536,300,,SANTA BARBARA,420522,santa ynez valley cottage hospital,0.935525747,
106321016,seneca healthcare district,2009,76.05030606735674,23.949693932643257,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,6442,26898.047290782288,216,,,,,,
106100797,sierra kings district hospital,2009,63.79723621133508,36.20276378866492,GENERAL ACUTE,09 - central,DSH,Jan-49,Rural,5360,14805.499467635163,2507,,,,,,
106291023,sierra nevada memorial hospital,2009,44.25209722,55.74790277839979,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,24245,43490.42527460606,6529,,NEVADA,291023,sierra nevada memorial hospital,1.146425579,
106141338,southern inyo hospital,2009,62.53332956,37.46667044,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,11237,29991.98986310664,52,,INYO,141338,southern inyo hospital,0.866718434,
106521041,st elizabeth community hospital,2009,51.85406675387922,48.14593324612078,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,9975,20718.26076983087,3455,,TEHAMA,521041,st elizabeth community hospital,1.148688224,
106171049,st helena hospital  clearlake,2009,67.34019221898974,32.659807781010244,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,6476,19828.653136670975,1732,,,,,,
106361343,st mary medical center,2009,34.764233860007636,65.23576613999236,GENERAL ACUTE,12 - inland counties,DSH,150-199,Rural,56190,86133.73203806537,15649,,,,,,
106250955,surprise valley community hospital,2009,32.51965174875829,67.48034825124171,GENERAL ACUTE,01 - northern california,DSH,Jan-49,Rural,8708,12904.497717733346,50,,MODOC,250955,surprise valley community hospital,0.825728493,
106034002,sutter amador hospital,2009,49.791894915264066,50.208105084735934,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,8380,16690.532307198453,2309,,AMADOR,34002,sutter amador hospital,1.009653355,
106084001,sutter coast hospital,2009,65.36498080007503,34.63501919992497,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,7861,22696.681513654334,2448,,DEL NORTE,84001,sutter coast hospital,1.10966881,
106171395,sutter lakeside hospital,2009,58.429016092825094,41.570983907174906,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,7152,17204.30773534231,2237,,LAKE,171395,sutter lakeside hospital,1.139484516,
106291053,tahoe forest hospital,2009,57.356544910959265,42.643455089040735,GENERAL ACUTE,02 - golden empire,Non-DSH,50-99,Rural,19999,46898.16985570593,1865,,NEVADA,291053,tahoe forest hospital,1.024822448,
106150808,tehachapi hospital,2009,85.83457924361731,14.165420756382687,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,7077,49959.687902748876,211,,KERN,150808,tehachapi hospital,0.839295138,
106531059,trinity hospital,2009,63.56284307584544,36.437156924154564,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,9781,26843.47744353258,416,,TRINITY,531059,trinity hospital,0.958702868,
106551061,tuolumne general medical facility,2009,6.385565256653244,93.61443474334675,GENERAL ACUTE,06 - north san joaquin,Non-DSH,50-99,Rural,16715,17855.152408734644,325,,TUOLUMNE,551061,tuolumne general medical facility,0.767142471,
106400548,twin cities community hospital,2009,27.516044295432707,72.4839557,GENERAL ACUTE,08 - mid-coast,Non-DSH,100-149,Rural,24865,34304.14325253668,5690,,,,,,
106231396,ukiah valley medical center  hospital drive,2009,57.31046144466699,42.68953855533301,GENERAL ACUTE,01 - northern california,DSH,50-99,Rural,11880,27828.832079319553,3945,,,,,,
106361370,victor valley community hospital,2009,36.10858426,63.89141573500411,GENERAL ACUTE,12 - inland counties,DSH,100-149,Rural,21233,33232.94648543389,6674,,,,,,
106190045,avalon municipal hospital  clinic,2004,62.24348956898357,37.75651043101643,GENERAL ACUTE,11 - los angeles county,Non-DSH,Jan-49,Rural,2302,6096.961752347061,93,LOS ANGELES,,,,,
106361105,barstow community hospital,2004,45.23967239444725,54.76032760555276,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,8439,15410.791660684434,2691,SAN BERNARDINO,SAN BERNARDINO,361105,barstow community hospital,,0.99
106361105,barstow community hospital,2004,45.23967239444725,54.76032760555276,GENERAL ACUTE,12 - inland counties,Non-DSH,50-99,Rural,8439,15410.791660684434,2691,SAN BERNARDINO,SAN BERNARDINO,364430,barstow community hospital,,
106090793,barton memorial hospital,2004,46.035012278752255,53.964987721247745,GENERAL ACUTE,02 - golden empire,Non-DSH,100-149,Rural,29571,54796.639911690276,3811,EL DORADO,EL DORADO,90793,barton memorial hospital,,1.03
106361110,bear valley community hospital,2004,70.56216636,29.437833636656602,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,7794,26476.133047693933,413,SAN BERNARDINO,SAN BERNARDINO,361110,bear valley community hospital,,0.94
106040802,biggsgridley memorial hospital,2004,50.80843308461893,49.19156691538107,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,10060,20450.659799687066,908,BUTTE,,,,,
106100791,central valley orthopedic  spine institute,2004,90.12232449751355,9.877675502486467,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,92,931.3932207718428,31,FRESNO,,,,,
106200692,chowchilla district memorial hospital,2004,44.09578636788179,55.90421363211821,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,8315,14873.65523950926,65,MADERA,MADERA,200692,chowchilla district memorial hospital,,0.97
106100697,coalinga regional medical center,2004,45.80343074270356,54.19656925729643,GENERAL ACUTE,09 - central,DSH,50-99,Rural,14217,26232.28775331748,649,FRESNO,FRESNO,100697,coalinga regional medical center,,0.81
106361458,colorado river medical center,2004,43.477107463259976,56.522892536740024,GENERAL ACUTE,12 - inland counties,Non-DSH,Jan-49,Rural,8471,14986.84802,2250,SAN BERNARDINO,SAN BERNARDINO,361458,colorado river medical center,,0.97
106060870,colusa regional medical center,2004,54.14486106,45.855138943588095,GENERAL ACUTE,01 - northern california,Non-DSH,Jan-49,Rural,4382,9556.180835894584,979,COLUSA,,,,,
106160702,corcoran district hospital,2004,64.96668431783094,35.03331568216906,GENERAL ACUTE,09 - central,Non-DSH,Jan-49,Rural,3750,10704.09673472226,613,KINGS,KINGS,160702,corcoran district hospital,,0.9
106240853,dos palos memorial hospital,2004,31.255604894383744,68.74439510561626,GENERAL ACUTE,06 - north san joaquin,Non-DSH,Jan-49,Rural,9229,13425.094490715814,25,MERCED,MERCED,240853,dos palos memorial hospital,,0.99
106320859,eastern plumas health care,2004,54.27513116597428,45.72486883402572,GENERAL ACUTE,01 - northern california,Non-DSH,50-99,Rural,18977,41502.57941446176,615,PLUMAS,,,,,
